R2_train,R2_test,RMSE_train,RMSE_test,MAPE_train,MAPE_test,eta,learning_rate,max_depth,n_estimators,objective,subsample,diff
0.5216121484882836,0.5216785089863363,711429.6361562568,653468.2449098906,0.20344862577889503,0.2034845433325076,0.01,0.02,5,80,reg:squarederror,0.3,6.636049805264221e-05
0.5216121484882836,0.5216785089863363,711429.6361562568,653468.2449098906,0.20344862577889503,0.2034845433325076,0.05,0.02,5,80,reg:squarederror,0.3,6.636049805264221e-05
0.5216121484882836,0.5216785089863363,711429.6361562568,653468.2449098906,0.20344862577889503,0.2034845433325076,0.07,0.02,5,80,reg:squarederror,0.3,6.636049805264221e-05
0.6072204657504291,0.6076926181074973,644638.6001138857,591803.842986291,0.1735763347564979,0.17490239531807666,0.05,0.02,7,100,reg:squarederror,0.2,0.0004721523570682118
0.6072204657504291,0.6076926181074973,644638.6001138857,591803.842986291,0.1735763347564979,0.17490239531807666,0.07,0.02,7,100,reg:squarederror,0.2,0.0004721523570682118
0.6072204657504291,0.6076926181074973,644638.6001138857,591803.842986291,0.1735763347564979,0.17490239531807666,0.01,0.02,7,100,reg:squarederror,0.2,0.0004721523570682118
0.6755802560695672,0.6741640078894406,585862.2566657407,539341.7854353943,0.1632741421776132,0.1603334711479771,0.05,0.03,5,80,reg:squarederror,0.2,0.0014162481801265336
0.6755802560695672,0.6741640078894406,585862.2566657407,539341.7854353943,0.1632741421776132,0.1603334711479771,0.01,0.03,5,80,reg:squarederror,0.2,0.0014162481801265336
0.6755802560695672,0.6741640078894406,585862.2566657407,539341.7854353943,0.1632741421776132,0.1603334711479771,0.07,0.03,5,80,reg:squarederror,0.2,0.0014162481801265336
0.6070838228790484,0.6032179413320227,644750.7210392978,595169.3449073888,0.17312065675572103,0.17920400084285576,0.05,0.02,10,100,reg:squarederror,0.2,0.003865881547025718
0.6070838228790484,0.6032179413320227,644750.7210392978,595169.3449073888,0.17312065675572103,0.17920400084285576,0.01,0.02,10,100,reg:squarederror,0.2,0.003865881547025718
0.6070838228790484,0.6032179413320227,644750.7210392978,595169.3449073888,0.17312065675572103,0.17920400084285576,0.07,0.02,10,100,reg:squarederror,0.2,0.003865881547025718
0.6063504136363213,0.6024321169876647,645352.179710051,595758.4179394878,0.17336859344577044,0.17827113892990662,0.05,0.02,9,100,reg:squarederror,0.2,0.003918296648656505
0.6063504136363213,0.6024321169876647,645352.179710051,595758.4179394878,0.17336859344577044,0.17827113892990662,0.07,0.02,9,100,reg:squarederror,0.2,0.003918296648656505
0.6063504136363213,0.6024321169876647,645352.179710051,595758.4179394878,0.17336859344577044,0.17827113892990662,0.01,0.02,9,100,reg:squarederror,0.2,0.003918296648656505
0.6384875433350398,0.6339834526665982,618448.463293504,571629.8522764725,0.17117210320422366,0.17132358520833363,0.05,0.02,5,100,reg:squarederror,0.3,0.004504090668441596
0.6384875433350398,0.6339834526665982,618448.463293504,571629.8522764725,0.17117210320422366,0.17132358520833363,0.07,0.02,5,100,reg:squarederror,0.3,0.004504090668441596
0.6384875433350398,0.6339834526665982,618448.463293504,571629.8522764725,0.17117210320422366,0.17132358520833363,0.01,0.02,5,100,reg:squarederror,0.3,0.004504090668441596
0.4818639952319945,0.48774642615969765,740395.4949329084,676249.6283557047,0.2127623666865204,0.2161989168591691,0.07,0.02,11,80,reg:squarederror,0.2,0.005882430927703131
0.4818639952319945,0.48774642615969765,740395.4949329084,676249.6283557047,0.2127623666865204,0.2161989168591691,0.01,0.02,11,80,reg:squarederror,0.2,0.005882430927703131
0.4818639952319945,0.48774642615969765,740395.4949329084,676249.6283557047,0.2127623666865204,0.2161989168591691,0.05,0.02,11,80,reg:squarederror,0.2,0.005882430927703131
0.7108300871469911,0.7042384403966138,553118.8173106931,513848.868766013,0.1594521450182217,0.15980983309228203,0.07,0.02,5,140,reg:squarederror,0.2,0.006591646750377378
0.7108300871469911,0.7042384403966138,553118.8173106931,513848.868766013,0.1594521450182217,0.15980983309228203,0.05,0.02,5,140,reg:squarederror,0.2,0.006591646750377378
0.7108300871469911,0.7042384403966138,553118.8173106931,513848.868766013,0.1594521450182217,0.15980983309228203,0.01,0.02,5,140,reg:squarederror,0.2,0.006591646750377378
0.6057738255513894,0.5989487871645935,645824.6382533181,598362.6239009047,0.17345078635922617,0.17978025728520544,0.01,0.02,11,100,reg:squarederror,0.2,0.006825038386795823
0.6057738255513894,0.5989487871645935,645824.6382533181,598362.6239009047,0.17345078635922617,0.17978025728520544,0.07,0.02,11,100,reg:squarederror,0.2,0.006825038386795823
0.6057738255513894,0.5989487871645935,645824.6382533181,598362.6239009047,0.17345078635922617,0.17978025728520544,0.05,0.02,11,100,reg:squarederror,0.2,0.006825038386795823
0.4823287414082311,0.4892701498414863,740063.3686508806,675243.1102707178,0.21235830131784675,0.2161964500375435,0.07,0.02,10,80,reg:squarederror,0.2,0.006941408433255192
0.4823287414082311,0.4892701498414863,740063.3686508806,675243.1102707178,0.21235830131784675,0.2161964500375435,0.05,0.02,10,80,reg:squarederror,0.2,0.006941408433255192
0.4823287414082311,0.4892701498414863,740063.3686508806,675243.1102707178,0.21235830131784675,0.2161964500375435,0.01,0.02,10,80,reg:squarederror,0.2,0.006941408433255192
0.4822998776270415,0.4892785092910529,740084.0002090717,675237.5841752473,0.2121974076710135,0.215609246816613,0.01,0.02,9,80,reg:squarederror,0.2,0.006978631664011359
0.4822998776270415,0.4892785092910529,740084.0002090717,675237.5841752473,0.2121974076710135,0.215609246816613,0.07,0.02,9,80,reg:squarederror,0.2,0.006978631664011359
0.4822998776270415,0.4892785092910529,740084.0002090717,675237.5841752473,0.2121974076710135,0.215609246816613,0.05,0.02,9,80,reg:squarederror,0.2,0.006978631664011359
0.6675082276458036,0.6756128245694382,593106.021217092,538141.3687310121,0.16261031704970733,0.16013281307918775,0.05,0.02,5,120,reg:squarederror,0.2,0.008104596923634522
0.6675082276458036,0.6756128245694382,593106.021217092,538141.3687310121,0.16261031704970733,0.16013281307918775,0.07,0.02,5,120,reg:squarederror,0.2,0.008104596923634522
0.6675082276458036,0.6756128245694382,593106.021217092,538141.3687310121,0.16261031704970733,0.16013281307918775,0.01,0.02,5,120,reg:squarederror,0.2,0.008104596923634522
0.6830021101679025,0.6743418555001847,579122.0049234035,539194.5737358765,0.15863220863220096,0.15863417615206604,0.07,0.03,7,80,reg:squarederror,0.2,0.008660254667717804
0.6830021101679025,0.6743418555001847,579122.0049234035,539194.5737358765,0.15863220863220096,0.15863417615206604,0.05,0.03,7,80,reg:squarederror,0.2,0.008660254667717804
0.6830021101679025,0.6743418555001847,579122.0049234035,539194.5737358765,0.15863220863220096,0.15863417615206604,0.01,0.03,7,80,reg:squarederror,0.2,0.008660254667717804
0.6762024089647645,0.667460012195501,585300.2211763778,544861.9485378629,0.1575092438166066,0.16012624059964436,0.07,0.02,7,120,reg:squarederror,0.2,0.008742396769263472
0.6762024089647645,0.667460012195501,585300.2211763778,544861.9485378629,0.1575092438166066,0.16012624059964436,0.05,0.02,7,120,reg:squarederror,0.2,0.008742396769263472
